epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1,Front Running_f1,Bad Randomness_f1
40,0.427486177533865,0.47998514274756116,0.7943393066488026,0.6741063342850365,6487,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15331010452961674
41,0.4083935357630253,0.4782976491583718,0.7946054615513486,0.6742408168328695,6483,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15438596491228068
42,0.4138960540294647,0.47851064801216125,0.7946054615513486,0.6742408168328695,6483,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15438596491228068
43,0.40608735755085945,0.47418641712930465,0.7948717948717949,0.6743772001940994,6479,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15547703180212014
44,0.416657742112875,0.46772074864970314,0.7951383067896061,0.6745155249554893,6475,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15658362989323843
45,0.40672559663653374,0.465826443499989,0.795271629778672,0.6745854283616916,6473,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15714285714285714
46,0.3993312492966652,0.4683574785788854,0.7950716620568269,0.6744807594959215,6476,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15630550621669625
47,0.41876669973134995,0.4709123505486382,0.7949384061007291,0.6744115977675069,6478,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15575221238938053
48,0.3988017737865448,0.46898755265606773,0.795005028494804,0.6744461173181252,6477,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15602836879432622
49,0.41218408569693565,0.4683798551559448,0.7950716620568269,0.6744807594959215,6476,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15630550621669625
50,0.4021720290184021,0.46637289888328975,0.795271629778672,0.6745854283616916,6473,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15714285714285714
51,0.39518532156944275,0.47249176767137313,0.7947386058981234,0.674308768401933,6481,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15492957746478872
52,0.38579443469643593,0.47442536387178635,0.7948717948717949,0.6743772001940994,6479,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15547703180212014
53,0.3948296159505844,0.47590678102440304,0.7948717948717949,0.6743772001940994,6479,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15547703180212014
54,0.4038962870836258,0.4752078354358673,0.7948051948051948,0.6743429239525205,6480,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15520282186948853
55,0.36325645819306374,0.4771704392300712,0.7946720281477758,0.6742747329060048,6482,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.1546572934973638
56,0.4066293202340603,0.4768887195322249,0.7948051948051948,0.6743429239525205,6480,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15520282186948853
57,0.39782190322875977,0.47469713621669346,0.7948051948051948,0.6743429239525205,6480,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15520282186948853
58,0.386306032538414,0.47353579600652057,0.7948717948717949,0.6743772001940994,6479,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15547703180212014
59,0.4080609045922756,0.47300920883814496,0.7948717948717949,0.6743772001940994,6479,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15547703180212014
60,0.40262579545378685,0.4727734277645747,0.7949384061007291,0.6744115977675069,6478,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15575221238938053
61,0.4088052399456501,0.47247522903813255,0.7949384061007291,0.6744115977675069,6478,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15575221238938053
62,0.4007183164358139,0.47158801224496627,0.7950716620568269,0.6744807594959215,6476,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15630550621669625
63,0.402237243950367,0.47139791813161636,0.7949384061007291,0.6744115977675069,6478,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15575221238938053
64,0.369251124560833,0.4716618127293057,0.7948717948717949,0.6743772001940994,6479,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15547703180212014
65,0.40132273361086845,0.4716857307487064,0.7948717948717949,0.6743772001940994,6479,0.8468392023759016,0.8917899622860459,0.8116524359618282,0.8207236842105262,0.7017994858611825,0.8182509505703423,0.3484848484848485,0.15547703180212014
