epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Bad Randomness_f1,Front Running_f1,Time manipulation_f1
125,0.07221355400979519,0.732776959737142,0.8252635340360907,0.754108575815818,5739,0.8372294372294372,0.886410331670091,0.8075396825396826,0.8074011774600504,0.6960000000000001,0.65,0.5413533834586466,0.8069345941686368
126,0.07159639894962311,0.7392499645551046,0.8273362213774202,0.7636384767401359,5856,0.8350427350427351,0.8900523560209425,0.808743169398907,0.806694560669456,0.7061855670103093,0.6902654867256638,0.5669291338582677,0.8051948051948052
127,0.07128843925893306,0.7129419843355814,0.8230269596939229,0.7541586632502602,5784,0.8349344978165939,0.8820935019112026,0.8007948335817187,0.8103727714748784,0.6918918918918919,0.6504065040650406,0.5511811023622047,0.8115942028985509
128,0.0695763397961855,0.7295465668042501,0.8241367034531861,0.7614732088385687,5781,0.8348664038545773,0.8824049513704687,0.8062015503875969,0.808970099667774,0.7035573122529645,0.6842105263157895,0.5691056910569104,0.802469135802469
129,0.06922540329396724,0.7410455743471781,0.8291050035236083,0.7636588022467542,5897,0.8453695836873407,0.8906882591093118,0.8042274786109713,0.8107667210440457,0.7045454545454545,0.6666666666666666,0.5801526717557253,0.8068535825545171
130,0.06710507664829493,0.7598169843355814,0.819866834622998,0.7570701293818333,5659,0.8277404921700224,0.8792643132601602,0.801015228426396,0.8062142273098937,0.7012987012987013,0.672566371681416,0.5669291338582677,0.8015325670498085
131,0.07021776791661978,0.7041705846786499,0.8276593863294721,0.7531472289047774,5854,0.843560933448574,0.8831706595681751,0.8149587178241865,0.8198347107438018,0.7069408740359897,0.625,0.5271317829457365,0.8045801526717556
132,0.0702134108170867,0.7444877823193868,0.829062829062829,0.7554210494155492,5941,0.8474721508140531,0.8853984874927284,0.8147788040836169,0.8220757825370675,0.711340206185567,0.5954198473282442,0.5714285714285713,0.7954545454545455
133,0.06859697252511979,0.7543296019236246,0.8303089315747544,0.7598491892853738,5842,0.8464483198638878,0.8831706595681751,0.8172983479105927,0.8262987012987012,0.7054054054054054,0.64,0.5573770491803278,0.8027950310559007
134,0.06679162848740816,0.7135355869928995,0.8248831355627472,0.7601886871649868,5669,0.8263950398582817,0.8849765258215962,0.8124373119358074,0.8184143222506393,0.6990801576872537,0.6504065040650406,0.5873015873015873,0.8024980483996879
135,0.06671598590910435,0.7454862197240194,0.8296479745268,0.7673534538310816,5851,0.8455631399317405,0.8856218759188474,0.811623246492986,0.813953488372093,0.7116564417177914,0.6846846846846846,0.5755395683453237,0.8101851851851852
136,0.06817061994224786,0.7800249258677164,0.834025262785973,0.767134998970964,5866,0.8486416558861579,0.8927841075080338,0.8124076809453471,0.8248407643312102,0.7129750982961992,0.6299212598425198,0.6060606060606061,0.8094488188976379
137,0.06567458119243383,0.7174035906791687,0.8242533936651584,0.7594887239603807,5595,0.8391608391608392,0.8768267223382046,0.813627254509018,0.811864406779661,0.7006711409395973,0.65,0.5853658536585366,0.7983935742971888
138,0.06403574980795383,0.7914712230364481,0.8249110320284698,0.7543875078461044,5785,0.8346456692913385,0.8828193832599119,0.811377245508982,0.8109854604200324,0.7148288973384029,0.6290322580645161,0.5517241379310344,0.7996870109546166
139,0.06560191847383975,0.7463703552881876,0.8310662571303203,0.7630498689521765,5940,0.8437761069340016,0.8926815157651142,0.8125,0.8154713940370669,0.7253333333333333,0.64,0.5815602836879432,0.7930763178599527
140,0.06557655427604914,0.7508752147356669,0.8301022206556221,0.7601452634740502,5893,0.8465788355291118,0.8897888342493492,0.8037190082644629,0.8190008190008191,0.7220843672456575,0.5797101449275363,0.6141732283464568,0.8061068702290076
141,0.06442328728735447,0.7658193906148275,0.8232999379377605,0.7538095626899064,5824,0.8360297332750328,0.8856806128461991,0.8118518518518518,0.7941653160453809,0.6959798994974875,0.65,0.5546218487394957,0.8021472392638037
142,0.06531009878963231,0.7420565088589987,0.8176905062150964,0.7560398367164296,5647,0.8262617239839214,0.8796185935637664,0.7920081967213115,0.8042588042588044,0.7128205128205127,0.6290322580645161,0.6074074074074075,0.7969111969111969
143,0.06307658646255732,0.7845536470413208,0.8236983842010772,0.7576072860014016,5685,0.8309178743961353,0.884433962264151,0.8054435483870969,0.8166666666666668,0.7114624505928854,0.6495726495726496,0.5692307692307692,0.7931303669008586
144,0.06318267211318015,0.7521900335947672,0.817718755684919,0.7422782191650756,5539,0.8306595365418894,0.8779035139964264,0.7921609076843735,0.8062654575432812,0.7041499330655958,0.5735294117647058,0.55,0.803556992724333
145,0.061868810281157496,0.8120037913322449,0.8274395107684126,0.7567162642776641,5828,0.8436018957345971,0.8843096850161907,0.8062248995983936,0.8226600985221675,0.7194805194805195,0.5599999999999999,0.6131386861313868,0.8043143297380586
146,0.06263300348073245,0.7787987391153971,0.8226082260822608,0.7564844882360368,5656,0.8318661971830985,0.876835480970932,0.8072471061902365,0.8243130724396336,0.7176165803108809,0.6046511627906977,0.5915492957746479,0.7977970102281668
147,0.06170523948967457,0.7964243491490682,0.8357262397604157,0.7729221718988822,5898,0.8504473796335748,0.8955568378534332,0.820686321894635,0.8247588424437299,0.6907073509015256,0.6842105263157895,0.6176470588235293,0.7993630573248408
148,0.06233332697302103,0.7973315715789795,0.8218859138533178,0.7534913909522406,5712,0.8339285714285715,0.8779035139964264,0.8089887640449439,0.8082545141874462,0.7017114914425427,0.5925925925925926,0.5925925925925926,0.8119590873328087
149,0.060501763597130775,0.8216068347295126,0.833702097530755,0.7613914868651879,5844,0.8512256973795436,0.8897316219369895,0.8188188188188189,0.8258064516129031,0.7029177718832891,0.6551724137931034,0.5439999999999999,0.8034591194968552
150,0.060083298943936825,0.8299208084742228,0.8215246636771301,0.7479889121693197,5695,0.8405923344947736,0.8777876895628902,0.8075117370892019,0.8118143459915611,0.7082294264339153,0.5333333333333333,0.6074074074074075,0.7972350230414746
151,0.060753279365599155,0.7777865330378214,0.8297777381058646,0.7627035893626368,5748,0.8427454387489139,0.8862629246676516,0.8146292585170339,0.815422477440525,0.7161803713527851,0.6554621848739496,0.5669291338582677,0.8039969254419678
152,0.05938810613006353,0.7924535671869913,0.8256414747350908,0.7659772301481432,5964,0.83742992669254,0.8884369552585707,0.8044530493707647,0.8105004101722723,0.7037037037037036,0.6842105263157895,0.6000000000000001,0.799083269671505
153,0.05934794601052999,0.8125811616579691,0.8168988436674861,0.7475442921452837,5528,0.821656050955414,0.8728813559322034,0.8064353946706887,0.812395309882747,0.6917900403768507,0.6190476190476191,0.5546218487394957,0.8015267175572519
154,0.05976654067635536,0.8446766138076782,0.825399644760213,0.7507233710524773,5805,0.838095238095238,0.886217008797654,0.8154296875,0.8109000825763832,0.698539176626826,0.5839416058394161,0.5755395683453237,0.7971246006389776
155,0.05919773317873478,0.7963391343752543,0.8255258971186141,0.7412021246138535,5859,0.8385689354275742,0.8890186915887851,0.8094519859225742,0.8172217709179529,0.7068965517241379,0.5379310344827586,0.5299145299145299,0.8006134969325154
156,0.05958747565746307,0.8033945361773173,0.8223672285662498,0.7623856795505779,5579,0.8352422907488987,0.8811021263851452,0.7999999999999999,0.8056013179571665,0.7054263565891473,0.6666666666666666,0.6031746031746033,0.8018720748829953
157,0.058043735846877095,0.8389363686243693,0.8287253776168182,0.7620379842455263,5866,0.8451063829787233,0.8855633802816901,0.812133072407045,0.8155970755483347,0.7139240506329114,0.6610169491525424,0.562962962962963,0.8
158,0.05791337601840496,0.7850444714228312,0.8271350479433642,0.7684901765659413,5704,0.8418300653594771,0.882543420665293,0.80982800982801,0.8255813953488372,0.7022696929238986,0.7037037037037037,0.59375,0.7884151246983107
159,0.059632292576134206,0.8352105021476746,0.8268355785529486,0.759144787440518,5754,0.8355437665782494,0.8879765395894429,0.8119783996072655,0.8142031379025598,0.7084967320261437,0.625,0.5909090909090909,0.7990506329113923
160,0.05813129898160696,0.7733830014864603,0.8244111349036403,0.7532178701826729,5753,0.8347978910369069,0.8832788832788833,0.8118712273641852,0.813614262560778,0.695201037613489,0.6201550387596898,0.5619834710743802,0.8048411497730712
161,0.058288883231580255,0.8196061650911967,0.8234134098243099,0.7610478588117511,5701,0.8358340688437775,0.8769507803121248,0.816468253968254,0.8116182572614107,0.7095046854082998,0.6554621848739496,0.5909090909090909,0.7916355489171023
162,0.05702981054782867,0.8441058397293091,0.8250772626931568,0.7504871492667824,5870,0.8365674859853386,0.888888888888889,0.802611752887996,0.8218954248366013,0.7144592952612394,0.5735294117647058,0.5736434108527131,0.7923015236567763
163,0.058000607416033745,0.7895666360855103,0.8287797592901696,0.7551527248830041,5928,0.8404570461278036,0.8884321785085144,0.8197507190795781,0.8212801330008312,0.7106598984771574,0.5777777777777777,0.588235294117647,0.7946287519747236
164,0.05819575898349285,0.8576787114143372,0.8266083150984682,0.7503360356201467,5970,0.8432114333753679,0.8906432748538011,0.8096618357487922,0.8119935170178283,0.6906666666666667,0.5793103448275861,0.578125,0.7990762124711317
165,0.05621802993118763,0.7929261922836304,0.8267260579064589,0.7525623463438575,5770,0.8428446005267779,0.8867141162514829,0.813610970035551,0.8238133547868062,0.7072879330943846,0.5874125874125875,0.564885496183206,0.7939297124600638
166,0.05609566401690245,0.8520540197690328,0.8220369699166366,0.7616998621693073,5581,0.8296557811120918,0.8796902918403812,0.8058203712995484,0.8020654044750432,0.7041095890410959,0.7027027027027026,0.564885496183206,0.8046692607003891
167,0.055448447540402415,0.8365960121154785,0.8219978746014878,0.7588280870985984,5837,0.8406047516198704,0.8800475059382422,0.8056640625,0.8019720624486443,0.7026348808030113,0.64,0.6046511627906977,0.7950502706883218
168,0.056256013549864294,0.8229424556096395,0.8249110320284698,0.7641154297271141,5785,0.8387942332896462,0.8877131099353321,0.8015992003998001,0.8116410670978172,0.6989528795811519,0.6779661016949153,0.6015037593984962,0.7947530864197531
169,0.05628109686076641,0.8149073719978333,0.8273329751029911,0.7653120807899906,5711,0.835717381881231,0.8884976525821597,0.8055130168453292,0.8156606851549755,0.7183673469387755,0.6722689075630252,0.5899280575539569,0.7965435978004713
170,0.05566340982913971,0.8193109631538391,0.8232441171187354,0.7673452798971483,5679,0.836779586449626,0.8823880597014925,0.7964966512107161,0.8067361668003209,0.7198007471980075,0.6779661016949153,0.6176470588235293,0.8009478672985783
171,0.054984028451144695,0.8625682393709818,0.8285305172722391,0.7666206978502301,5719,0.8397548161120839,0.8893491124260355,0.808295397066262,0.8033333333333333,0.7159235668789811,0.6666666666666666,0.5985401459854015,0.8111025443330764
172,0.05269363541156054,0.8147493203481039,0.826699760659516,0.7584193756974047,5826,0.840017248814144,0.8878477306002928,0.8052208835341366,0.8135593220338984,0.7072243346007604,0.6290322580645161,0.5797101449275361,0.8047430830039527
173,0.05360569301992655,0.8301038146018982,0.8252461951656221,0.768742336679816,5715,0.8314904909332154,0.8849765258215962,0.808910891089109,0.8036758563074353,0.7265625000000001,0.6964285714285713,0.6029411764705882,0.7949526813880127
174,0.053562782146036624,0.8529505928357443,0.8205035646602291,0.7612430298844577,5626,0.8278291501541172,0.8768267223382046,0.8016153457849571,0.8043478260869565,0.7172774869109948,0.6956521739130435,0.5645161290322581,0.8018794048551292
175,0.05244376640766859,0.8501834472020467,0.8212833657415591,0.758751086065562,5859,0.8365217391304348,0.8819875776397514,0.8086785009861933,0.8006535947712418,0.6908212560386473,0.6785714285714285,0.5755395683453237,0.7972350230414746
176,0.05345227010548115,0.8487383524576823,0.8218912487882261,0.7486009981219817,5892,0.8394097222222223,0.8849557522123894,0.8067226890756304,0.8085106382978723,0.6919315403422983,0.6060606060606062,0.5581395348837208,0.7930775018811138
177,0.052913714200258255,0.8095421393712362,0.8259252700548965,0.7521298955190197,5839,0.8371490280777537,0.8844574780058652,0.8176904176904177,0.8029801324503312,0.7030456852791879,0.64,0.5245901639344263,0.8071262587141751
178,0.053058618865907195,0.8718134959538778,0.8236235880103175,0.7533987732333032,5788,0.8398079441292011,0.88525564803805,0.8040201005025126,0.8122977346278317,0.7155279503105592,0.6106870229007634,0.5673758865248227,0.7922178988326849
179,0.05225173085927963,0.885444720586141,0.8258018784334574,0.764355123038083,5831,0.8363004776378636,0.8812555522653243,0.8111273792093704,0.8161943319838058,0.7090216010165183,0.6611570247933886,0.5954198473282443,0.804364770070148
180,0.05213643591850996,0.9002963503201803,0.8249417667084752,0.7653680872806161,5707,0.8299737072743207,0.8812351543942992,0.8081308874566188,0.8178001679261124,0.7187894073139974,0.6779661016949153,0.5846153846153846,0.8044338875692794
181,0.0528143260627985,0.8727201620737711,0.8205545019416599,0.7507672532763987,5618,0.8299866131191432,0.8766136295406786,0.8102040816326531,0.8076923076923077,0.7112232030264818,0.6060606060606062,0.5625,0.8018575851393189
182,0.053793708048760894,0.8558645645777384,0.8237300305151679,0.7579190378869893,5687,0.8331154684095861,0.8810365135453475,0.8076343545956806,0.8117359413202934,0.6983695652173914,0.6610169491525424,0.5669291338582677,0.8035143769968051
183,0.049590560421347615,0.8837199012438456,0.8232992441084925,0.7577688939943044,5790,0.840139009556907,0.8800710689961504,0.8088531187122736,0.8031620553359685,0.6930946291560102,0.6393442622950819,0.5909090909090909,0.8065779169929522
184,0.050813567265868186,0.8818082412083944,0.8250883392226148,0.7538782373070942,5865,0.8347289554869987,0.8909144369303146,0.8051307350764676,0.8184019370460048,0.6875753920386007,0.625,0.5625,0.8067744418783679
185,0.05239983685314655,0.8848216732343038,0.8252220248667851,0.7605731447829303,5805,0.841056734517107,0.881114734657575,0.806689621249385,0.8117839607201309,0.7152145643693109,0.6607142857142857,0.5692307692307692,0.7987804878048781
186,0.0502938061952591,0.8221609791119894,0.8230782949884073,0.7639998708038442,5759,0.8336951801997395,0.8822307920498367,0.8057482656095144,0.8056013179571665,0.6971279373368147,0.672566371681416,0.6119402985074627,0.803088803088803
187,0.05179228987544775,0.8717716336250305,0.8244941616899902,0.7509042167502984,5764,0.8428265524625268,0.886410331670091,0.8048289738430584,0.8101889893179951,0.6985769728331177,0.64,0.5333333333333333,0.7910685805422647
188,0.05138326790183782,0.8605865240097046,0.8223070775241986,0.7560872911776155,5806,0.8321739130434782,0.8844221105527639,0.8102862688015526,0.8033195020746888,0.6879795396419437,0.6909090909090909,0.5423728813559322,0.7972350230414746
189,0.051221951842308044,0.8690324028333029,0.8197955890263583,0.7576723237800216,5699,0.8282828282828284,0.8754469606674613,0.8052340211373932,0.8042939719240298,0.7048114434330299,0.6724137931034483,0.5669291338582677,0.8039664378337147
190,0.049495114386081694,0.9187107483545939,0.8202023852547886,0.7607816895576356,5613,0.825268817204301,0.8790419161676647,0.8030150753768844,0.8129139072847682,0.7012987012987013,0.6902654867256638,0.576,0.7984496124031006
191,0.04945711325854063,0.8687178691228231,0.8290780141843971,0.7648718368030069,5825,0.83843537414966,0.890893220832121,0.8040302267002518,0.8166259168704157,0.7106598984771574,0.6964285714285713,0.5565217391304348,0.805379746835443
192,0.0507095480337739,0.8958928386370341,0.8182151365218985,0.7525315659374785,5459,0.8223121907332432,0.8776675683799219,0.8006150691952844,0.8082191780821918,0.6907630522088354,0.6902654867256638,0.5272727272727272,0.8031372549019608
193,0.05166666451841593,0.8981470664342245,0.8235817179441579,0.7472727107835629,5791,0.8354541465555069,0.8857562408223203,0.8113669769720725,0.81053525913339,0.7075351213282248,0.5797101449275363,0.5503355704697986,0.7974882260596546
194,0.0502509705722332,0.9060841004053751,0.8245284705461696,0.7520823218985799,5732,0.8366812227074236,0.8855545748749631,0.8135932033983009,0.8039867109634552,0.7076537013801758,0.6666666666666666,0.507936507936508,0.7945859872611465
195,0.04952440671622753,0.8780885140101115,0.8233390272408523,0.7533640675572819,5668,0.8360941586748039,0.8861283643892339,0.8045409674234947,0.8111298482293423,0.6842105263157894,0.6451612903225807,0.5625,0.7971473851030111
196,0.048442702554166314,0.9125498533248901,0.8207674943566592,0.754849614406726,5620,0.8282016956715753,0.8801665179898899,0.8076343545956806,0.7986577181208054,0.7140939597315437,0.6611570247933886,0.5479452054794521,0.8009404388714734
197,0.04886733721941709,0.9089228312174479,0.8272735354253711,0.7592963116806231,5794,0.8434256055363322,0.886336866902238,0.8090328915071183,0.8125502815768303,0.6986666666666665,0.6666666666666665,0.5573770491803278,0.800314465408805
198,0.047798340767621995,0.8925771514574686,0.8194220068210376,0.7518405583396353,5687,0.8304711580801409,0.8744407992842231,0.8117237953303528,0.8079142621599341,0.7009222661396575,0.6349206349206349,0.5606060606060606,0.7937254901960784
199,0.04727842975407839,0.8761935631434122,0.82609083608459,0.7609739687084214,5752,0.8339869281045752,0.8887587822014051,0.8079067410035479,0.803645401822701,0.7159533073929961,0.6724137931034483,0.562962962962963,0.8021638330757341
200,0.04828325677663088,0.871046801408132,0.8257109744138361,0.764910867340983,5762,0.8386254893431927,0.8869257950530036,0.8016276703967445,0.8069883527454242,0.7057324840764331,0.7169811320754716,0.556390977443609,0.806015037593985
