epoch,train_loss,valid_loss,micro_f1,macro_f1,predicted_positive_total,Reentrancy_f1,Access Control_f1,Arithmetic_f1,Unchecked Return Values_f1,DoS_f1,Time manipulation_f1
19,0.21137218730790275,0.510997806986173,0.8203273352020978,0.7988991378513033,5723,0.8249780123131046,0.8707403055229143,0.804710500490677,0.8022782750203418,0.6876574307304785,0.8030303030303031
20,0.2026854160640921,0.5222378091679679,0.8262247577651001,0.804098090579788,5707,0.8303030303030303,0.8839259476932119,0.7982326951399116,0.8110300081103,0.7038512616201859,0.7972456006120886
21,0.19382153046982628,0.5213872608211305,0.8225255972696245,0.7986313251432126,5798,0.8270868824531515,0.8849252013808976,0.8,0.7976782752902156,0.7028360049321825,0.779261586802828
22,0.18659110803689274,0.5436528755558862,0.8209700427960057,0.7968194862735408,5880,0.8235294117647058,0.8837073739434567,0.7994171928120447,0.8,0.6769964243146603,0.7972665148063781
23,0.18069601197327886,0.5512600590785345,0.8273739476781026,0.8054768545178715,5711,0.8200435729847495,0.8856812933025404,0.8039702233250621,0.8003355704697986,0.7029831387808041,0.8198473282442748
24,0.17372706128018242,0.5401583959658941,0.8238408178167215,0.8038583586900044,5620,0.8232258064516129,0.876218611521418,0.8006198347107438,0.8104575163398693,0.703656998738966,0.8089713843774169
25,0.16722976081073285,0.5930903736088011,0.825762952448545,0.8021650908335641,5936,0.8259005145797599,0.8895298528987597,0.7990196078431371,0.8057553956834532,0.6841477949940405,0.8086373790022338
26,0.16349053638322011,0.5778718905316459,0.8261267863686332,0.8038225424976452,5580,0.8292469352014009,0.878868258178603,0.8113948919449901,0.8073701842546063,0.6976744186046511,0.7983805668016195
27,0.15847319337938512,0.6128908627563052,0.8246582782655925,0.8025770397339654,5711,0.8313725490196078,0.8813756922180123,0.7932905772076961,0.806930693069307,0.6963151207115629,0.8061776061776063
28,0.15325575710407324,0.6191680514150195,0.8181488860713639,0.7953396631478009,5706,0.8169014084507042,0.8774610637672643,0.7945066124109869,0.8065843621399178,0.6707021791767555,0.8058823529411764
29,0.1509696768330676,0.6096624616119597,0.8275737616168909,0.8074002198558716,5747,0.8365674859853386,0.8813360679753882,0.7924901185770751,0.8085106382978723,0.7133757961783441,0.812121212121212
30,0.14207619726657866,0.6193309128284454,0.8289213037997479,0.8066624854791794,5770,0.8396427052318163,0.8827142439309739,0.8072653884964682,0.804329725228976,0.6968973747016707,0.8091254752851712
31,0.14142924818609443,0.6582286523448097,0.829382183908046,0.8068464943515973,5800,0.830188679245283,0.886304158185519,0.806823883592574,0.824013157894737,0.6853658536585366,0.8083832335329343
32,0.13810502253472806,0.6324472592936622,0.8282846550321006,0.8045333798116414,5723,0.833976833976834,0.8867595818815331,0.8015952143569292,0.7987169206094626,0.6995994659546062,0.8065522620904836
33,0.1355990727565118,0.6673083437813653,0.8259453591460105,0.8041445420702603,5718,0.8347000431592577,0.8803743784732376,0.7969773299748111,0.8048780487804876,0.6975000000000001,0.8104374520337682
34,0.13070789447852543,0.7177256511317359,0.8272611926771797,0.8054141834242213,5698,0.8268156424581006,0.8846715328467153,0.8026052104208417,0.8053691275167785,0.7121418826739427,0.8008817046289493
35,0.12864069236176354,0.6848218606577979,0.8237547892720306,0.8021446982833528,5626,0.832271762208068,0.8751852949896234,0.7994011976047903,0.8096425602660018,0.6950904392764857,0.8012769353551477
36,0.12368784632001605,0.7169921100139618,0.8298161398424054,0.806017109345083,5705,0.8298147350280052,0.8939261842487649,0.8020050125313283,0.8062654575432812,0.7000000000000001,0.8040912667191188
37,0.11906052811869554,0.7062267727322049,0.830885665375259,0.8088651917079295,5763,0.8378728923476004,0.8870779976717112,0.8041338582677167,0.8100840336134455,0.7037037037037036,0.8103186646433991
38,0.1183238685131073,0.7281031012535095,0.8297180043383947,0.8069386594793073,5728,0.8316062176165804,0.8881807647740441,0.8030150753768844,0.8090982940698619,0.7029831387808041,0.8067484662576687
39,0.11744771009044988,0.7467967636055417,0.8295179100457851,0.807062017686055,5803,0.8375482211744535,0.884536685179772,0.8084696823869105,0.8039215686274509,0.6997518610421837,0.8081440877055599
40,0.1121877663901874,0.7574429942501916,0.8288794274843736,0.8060555651775042,5703,0.8327586206896552,0.8848626534190532,0.8039408866995075,0.8115942028985508,0.6987951807228916,0.8043818466353677
41,0.1112532166498048,0.7473869323730469,0.831556891682609,0.8104329564995568,5641,0.8307959982601133,0.8871345029239767,0.8036253776435044,0.8146938775510204,0.7118193891102257,0.8145285935085007
42,0.10600346044770309,0.7875078055593703,0.8284678150498639,0.806951848007302,5694,0.8333333333333334,0.883299210295408,0.8015952143569292,0.8131313131313133,0.6997518610421837,0.8106001558846454
43,0.10452334769070148,0.7962263094054328,0.8316654753395283,0.8086552620397048,5856,0.8381918039712717,0.8870874348581355,0.8099173553719008,0.8143213988343048,0.6884057971014492,0.8140077821011673
44,0.10354767420462199,0.7965535985098945,0.8304761904761905,0.8079345955732751,5689,0.8337639965546942,0.8871436881908087,0.7993981945837513,0.8097643097643098,0.7013333333333334,0.8162040510127532
45,0.10217149632849863,0.828679061598248,0.8287534121929027,0.80710811355929,5654,0.8346320346320345,0.8843577046315175,0.8003992015968063,0.8036605657237937,0.7161803713527851,0.8034188034188035
46,0.10021427885762282,0.8012101054191589,0.8332736389684814,0.81036869393133,5832,0.8361146769362431,0.889727219965177,0.8118226600985221,0.8132231404958677,0.6980891719745224,0.8132352941176471
47,0.09666565696575811,0.8310540152920617,0.8315981735159818,0.8105387578085291,5614,0.8339100346020759,0.8859571973028438,0.8042813455657493,0.8137009189640769,0.7091836734693878,0.8161993769470406
48,0.09639565880809511,0.8419056600994534,0.8311969669615453,0.8058903114933783,5742,0.8392627518216889,0.8910776361529548,0.805143422354105,0.8012872083668544,0.6828025477707007,0.8157683024939663
49,0.09326753706804343,0.8423313332928551,0.8333634556298573,0.8119782006974718,5730,0.8352588789045785,0.8887594641817123,0.8071748878923767,0.8177339901477833,0.711168164313222,0.8117738187451589
50,0.09088392004902873,0.8427669902642568,0.8310335374211825,0.8069056783303572,5607,0.8309305373525557,0.8920023350846469,0.8004083716181726,0.8049382716049382,0.6936572199730094,0.8194973343488196
51,0.08897085365440165,0.8537103103266822,0.8298545224541429,0.8074016333723718,5731,0.8305304010349289,0.8870023419203746,0.8047808764940239,0.8098765432098765,0.6918238993710691,0.8203957382039573
52,0.08849494909601552,0.8670674595567915,0.8336655191157819,0.8090885603592161,5702,0.836001730852445,0.8931475029036005,0.8059259259259259,0.8113522537562604,0.6869220607661822,0.8211818879508825
53,0.08613248297146388,0.8854920499854617,0.8310736533528764,0.8085741083369631,5580,0.8314410480349346,0.8859649122807018,0.8046441191317516,0.8107202680067002,0.6982408660351827,0.8204334365325077
54,0.0845611606325422,0.8774415022797055,0.8289605996891856,0.8066801566580023,5603,0.8326814428509344,0.8832844574780059,0.8008130081300813,0.8160261651676206,0.6928104575163399,0.8144654088050315
55,0.08293402016695056,0.8953862620724572,0.8287845705967976,0.8065251499342049,5656,0.8267132256656482,0.8879133743049459,0.8,0.8156146179401994,0.6968911917098445,0.8120184899845917
56,0.08285326803369182,0.9013778269290924,0.8341414326228158,0.8134429260604463,5595,0.8325358851674641,0.8857479387514724,0.814,0.8161209068010076,0.7118193891102257,0.8204334365325077
57,0.08106682223400899,0.9155946241484748,0.8319494584837546,0.8087867099509979,5744,0.8324786324786325,0.8865740740740741,0.8113207547169812,0.8078175895765471,0.6930171277997366,0.8215120810600155
58,0.07876719454569477,0.908689194255405,0.8314179712243236,0.809803982691106,5715,0.8300258843830888,0.8881098451650599,0.805940594059406,0.8175061932287365,0.7024265644955299,0.8148148148148148
59,0.07846523648394006,0.9105030728711022,0.828886844526219,0.8077604796357091,5534,0.8305676855895197,0.8827342368886271,0.8014256619144602,0.8087986463620982,0.7071240105540897,0.8159126365054602
60,0.07645593171140977,0.9358885122670068,0.8322026232473994,0.8099758513763486,5719,0.8358466178371391,0.8872663551401869,0.8089330024813896,0.8075657894736842,0.6993710691823899,0.8208722741433022
61,0.0761365160079939,0.9450201822651757,0.8312517093627496,0.8096562208814194,5633,0.8323949761801647,0.8859571973028438,0.8070528967254408,0.8063175394846217,0.7063389391979302,0.8198757763975155
62,0.0753997431535806,0.955108513434728,0.8267227197952842,0.8055520094841954,5606,0.8243006993006994,0.8805662046593925,0.8044354838709677,0.8080469404861693,0.6957637997432606,0.8201989288446825
63,0.07386221010237932,0.9650619857841067,0.8293086034340281,0.8086092575987179,5555,0.8265618173875054,0.8820241247425714,0.8076728924785462,0.805414551607445,0.7101063829787235,0.8198757763975155
64,0.07329645249992608,0.9683856699201796,0.8287464569808906,0.8092873257153713,5601,0.8215371254884933,0.8804698972099853,0.8064353946706887,0.8150627615062762,0.7094240837696335,0.8227946916471508
65,0.07203235494505082,0.9660666320059035,0.8324058023902929,0.8122365522248685,5625,0.8302872062663185,0.8850439882697948,0.8072471061902365,0.8159866777685262,0.7116883116883116,0.8231660231660232
66,0.07067399362900427,0.9634201460414462,0.8282147088307664,0.8076990732887473,5637,0.824607329842932,0.8823011447020839,0.8050251256281408,0.8086164043082023,0.7039390088945362,0.8217054263565892
67,0.07110813443682024,0.9826546741856469,0.8276051188299817,0.8075232380229505,5604,0.8251626898047721,0.8806366047745359,0.8016032064128256,0.8141891891891893,0.7055771725032426,0.8179705654531372
68,0.06912580334714481,0.9804878566000197,0.8271944291735387,0.8057185180244609,5578,0.8289930555555555,0.8801652892561982,0.802611752887996,0.805020920502092,0.7003994673768309,0.8171206225680933
69,0.0683750793337822,0.9768798881106906,0.826254119370194,0.8059148065861098,5588,0.8233231039017974,0.8818342151675485,0.7985865724381626,0.8077246011754827,0.7075351213282248,0.8164852255054432
70,0.06778518944712622,0.9801566567685869,0.8298027757487216,0.808079226256455,5616,0.8313827481577808,0.8826291079812207,0.8056112224448897,0.8113998323554066,0.6962190352020861,0.8212334113973458
71,0.06811147616910083,0.9901938868893517,0.8279018674478215,0.8072442634863243,5588,0.828125,0.8820935019112026,0.7993920972644377,0.8114478114478114,0.7042253521126761,0.8181818181818182
72,0.0663052831510348,0.9957133829593658,0.8264296187683285,0.8048612008809034,5576,0.8273757628596338,0.8798346619427222,0.8018063221274462,0.8084033613445377,0.6946264744429882,0.8171206225680933
73,0.06551347968301603,0.9994253814220428,0.8285114538651092,0.8072717648482586,5621,0.8279150411790204,0.8826979472140764,0.8050251256281408,0.8073394495412843,0.703751617076326,0.8169014084507042
74,0.06596237607300282,1.003187467654546,0.8287333211478706,0.8070556809078719,5606,0.8292894280762565,0.8834751981215144,0.8026315789473685,0.8080133555926544,0.6996098829648895,0.8193146417445483
75,0.06630138949091946,1.0046134856012132,0.8261627373635447,0.8050396869779212,5565,0.8240942819729377,0.8797878609310549,0.801418439716312,0.8094038623005878,0.6962190352020861,0.8193146417445483
76,0.06500770927273801,1.0026176273822784,0.8274915347304841,0.8064215053380686,5591,0.8261437908496732,0.8814357163871728,0.8026315789473685,0.809723386420788,0.6993548387096773,0.8192397207137314
77,0.06583533624985388,0.999705625904931,0.8277752398355415,0.8066289794032993,5609,0.8269565217391304,0.881316098707403,0.8036253776435044,0.8073701842546063,0.6993548387096773,0.8211508553654744
78,0.0648733259178698,1.0022052692042456,0.8277503203368113,0.8067087815269879,5590,0.8264462809917354,0.8812463256907702,0.8026249369005553,0.8107653490328008,0.6985769728331177,0.8205928237129485
79,0.06453071904501745,1.0030837059020996,0.8273967585385955,0.8065481964131443,5585,0.8259355961705831,0.880847308031774,0.8008068582955117,0.811764705882353,0.6987012987012987,0.8212334113973458
80,0.06456497725365418,1.0042207373513117,0.8280406332936762,0.8068537998273895,5591,0.8276161528441164,0.8815054395765952,0.8024193548387097,0.8110831234256927,0.6988265971316819,0.8196721311475409
